Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,
4.213776333779600,0.07304775078491180,5.819804562735830,0.0741,4.276,9674.421000000000,
4.213638626665490,0.07439794761994650,5.671326958041480,0.0735,4.276,9681.156000000000,
4.213802032020870,0.07427157496535000,5.568867216512090,0.0735,4.276,9687.875,
4.213910243923510,0.07243471041898870,5.4860336570461800,0.0735,4.276,9694.625,
4.213987666911680,0.07233436891266360,5.426082649444150,0.0735,4.276,9701.375,
4.213976529155590,0.07310714441551660,5.349717582659030,0.0735,4.276,9708.109000000000,
4.213847799478930,0.07522286447775460,5.300882189964080,0.073,4.276,9714.812000000010,
4.214236557583480,0.07321120157329930,5.247499837788980,0.0735,4.276,9721.515,
4.214007862702560,0.0719565760028451,5.17858335578415,0.073,4.276,9728.202999999990,
4.214246512500700,0.07396265342555330,5.126061446023670,0.073,4.276,9734.921000000000,
4.21424001971241,0.07232850624846560,5.034432204465710,0.073,4.276,9741.625,
4.214189992323690,0.07060769717732560,4.97632431963344,0.073,4.276,9748.327999999990,
4.214341000324480,0.07103293965121190,4.906960511742910,0.073,4.276,9755.031000000000,
4.214417584119750,0.07298605531996700,4.839644873456590,0.0725,4.276,9761.717999999990,
4.2141881891897100,0.0729658761186357,4.796123166108430,0.0725,4.276,9768.421000000000,
4.214574140334720,0.07129717544635990,4.727789878496480,0.0725,4.276,9775.125,
4.211962625700600,0.05576491289368880,4.680447306596670,0.0556,4.263,9781.827999999990,
4.21154734681134,0.05233386246862150,4.606738612866440,0.0561,4.263,9788.546000000000,
4.211609219528980,0.05650379036906270,4.563701484785770,0.0566,4.263,9795.265,
4.2116943475832800,0.05641362944409050,4.512641821051580,0.0566,4.263,9802.0,
4.211511473702660,0.05531730931981870,4.452032829007150,0.0566,4.263,9808.717999999990,
4.211567070226680,0.05841695047643550,4.368357564381650,0.0566,4.263,9815.452999999990,
4.211620173845650,0.05666960634549820,4.332576354433250,0.0566,4.263,9822.156000000000,
4.21157245837936,0.05495562534933530,4.2754530407495800,0.0566,4.263,9828.89,
4.211619383919230,0.05611852485658030,4.233206322338680,0.0566,4.263,9835.592999999990,
4.211711212908600,0.05483875208893830,4.161258444205250,0.0566,4.263,9842.296000000000,
4.21157787362487,0.05699348339483210,4.172871759147770,0.0566,4.263,9849.0,
4.21158213882198,0.05508875736728420,4.246808607460740,0.0566,4.263,9855.702999999990,
4.211593705605010,0.05493615113511030,4.346595689503250,0.0566,4.263,9862.406000000000,
4.21171281352698,0.054552790748261700,4.394726627314590,0.0566,4.263,9869.109000000000,
4.211671798222670,0.05637970803103220,4.440479846083270,0.0566,4.263,9875.796000000000,
4.211712787984890,0.05474492742147060,4.4720484209649300,0.0566,4.263,9882.5,
4.21149681187918,0.05742111346211780,4.501741273472500,0.0566,4.263,9889.202999999990,
4.211556113601450,0.05506324764687900,4.518790524738410,0.0566,4.263,9895.906000000000,
4.2115488031445900,0.05460360603760110,4.574054973728490,0.0566,4.263,9902.609000000000,
4.2116798161042900,0.055478691683991300,4.591701554362240,0.0561,4.263,9909.312000000010,
4.211546260214070,0.05557837859224900,4.632925516750210,0.0566,4.263,9916.015,
4.211746933125960,0.057021260352509000,4.664169807123200,0.0566,4.263,9922.717999999990,
4.211558513099530,0.05574577747991660,4.675496499441440,0.0566,4.263,9929.437000000010,
4.21179202903659,0.05650662449518430,4.702143915785840,0.0566,4.263,9936.125,
4.211660007490630,0.0559305693222225,4.693507322474010,0.0566,4.263,9942.827999999990,
4.211801743867810,0.055570582231348200,4.70099700672837,0.0566,4.263,9949.531000000000,
4.211749550906940,0.055405686172430400,4.699613584291220,0.0566,4.263,9956.217999999990,
4.211772242273380,0.05536359542571690,4.734059257812600,0.0561,4.263,9962.937000000010,
4.2117534760528,0.05613331156128470,4.738196222072230,0.0566,4.263,9969.64,
4.211783850336250,0.05482642032371040,4.762091093264020,0.0561,4.263,9976.327999999990,
4.21172284720743,0.05450032114180220,4.768535666072930,0.0561,4.263,9983.031000000000,
4.2117049342850200,0.055601150482058200,4.782935810513390,0.0566,4.263,9989.717999999990,
4.211655074052450,0.05547936533074630,4.798183534118040,0.0566,4.263,9996.437000000010,
4.211689482589180,0.05606624206414740,4.801018876622640,0.0561,4.263,10003.14,
4.211723019525180,0.05640197688150390,4.814054958656020,0.0561,4.263,10009.859000000000,
4.21174529536831,0.05362930105084590,4.824536003312670,0.0561,4.263,10016.578000000000,
4.211772490258970,0.05673758300039160,4.826870537504180,0.0566,4.263,10023.328000000000,
4.212016028291610,0.05469554321695490,4.839368171589850,0.0561,4.263,10030.046000000000,
4.211775590122880,0.05468878555621560,4.866965338234440,0.0561,4.263,10036.765,
4.211847230151450,0.055334558135737000,4.867974256057130,0.0561,4.263,10043.484000000000,
4.21198505493581,0.05537351480583000,4.8599709842766300,0.0561,4.263,10050.203000000000,
4.21204380623059,0.053733867043278500,4.885960690535920,0.0561,4.263,10056.937000000000,
4.211915478673530,0.05504928339124790,4.8890853069444500,0.0561,4.263,10063.656000000000,
4.211795640771130,0.05506991900475800,4.899980488317200,0.0561,4.263,10070.375,
4.211772131498990,0.05511450780871840,4.89746141067402,0.0561,4.263,10077.093000000000,
4.211953273738040,0.05579202572342130,4.904229075513360,0.0561,4.263,10083.812000000000,
4.212006590780820,0.05426638175683020,4.916237237017320,0.0561,4.263,10090.562000000000,
4.211917913637260,0.0550876551210058,4.935757217229320,0.0561,4.263,10097.281000000000,
4.211922891411620,0.055440473740593900,4.944284347928960,0.0561,4.263,10103.984000000000,
4.211815682060660,0.055728563304042400,4.966083851436090,0.0561,4.263,10110.703000000000,
4.212071162848960,0.054924108712768400,4.978338839935480,0.0561,4.263,10117.437000000000,
4.212136433695240,0.05553662286843320,4.9843151514133900,0.0561,4.263,10124.156000000000,
4.212039147417620,0.05483521862280140,4.993985732092360,0.0561,4.263,10130.859000000000,
4.212165195951500,0.054548159111718500,4.9957039074619500,0.0561,4.263,10137.578000000000,
4.212106040408310,0.05599924784728520,5.01117268106379,0.0556,4.263,10144.296000000000,
4.21191305404569,0.053560082920921100,5.009905016263830,0.0561,4.263,10151.031000000000,
4.212120829639690,0.05496242585319670,5.023468187668030,0.0556,4.263,10157.75,
4.212141400828180,0.054557823103700900,5.038759083363910,0.0561,4.263,10164.453000000000,
4.211971666676200,0.05544335790061040,5.050309232265170,0.0561,4.263,10171.156000000000,
4.212087458446500,0.054279489389103100,5.068578412016890,0.0556,4.263,10177.875,
4.212129063152680,0.05427443667270100,5.085534325441970,0.0556,4.263,10184.609000000000,
4.21194106150556,0.05458567502417710,5.0825017830858900,0.0561,4.263,10191.343000000000,
4.212120863194010,0.05449934325358310,5.091527698119570,0.0556,4.263,10198.046000000000,
4.212040743982730,0.05446056842402780,5.103426150399950,0.0561,4.263,10204.75,
4.212255309245970,0.056128147183803200,5.114400376434590,0.0556,4.263,10211.453000000000,
4.2121411081384400,0.05481805835103640,5.131457227922220,0.0556,4.263,10218.156000000000,
4.212226655698480,0.05457908430846910,5.160654796175460,0.0556,4.263,10224.859000000000,
4.21216496361766,0.055070513862745600,5.170695484141230,0.0556,4.263,10231.562000000000,
4.212343711697230,0.0551134310143986,5.170101194273050,0.0556,4.263,10238.265,
4.212412066251110,0.05507616095165300,5.192584459971120,0.0556,4.263,10244.953000000000,
4.212392578083110,0.05554853828243960,5.195908447074340,0.0556,4.263,10251.671000000000,
4.212419242697100,0.05445414427679480,5.20413011204808,0.0556,4.263,10258.39,
4.212275759845240,0.054723260599654700,5.222204390330470,0.0556,4.263,10265.109000000000,
4.212507960093140,0.05790820872930770,5.228619561673000,0.0556,4.263,10271.812000000000,
4.212299150430870,0.05428151483501930,5.231005579071620,0.055,4.263,10278.562000000000,
4.212333581103490,0.05523506220658740,5.261928113086980,0.055,4.263,10285.281000000000,
4.212270738741730,0.056142568775609,5.2869712139923600,0.0556,4.263,10292.0,
4.212297664280780,0.05393302293311410,5.294221237832570,0.0556,4.263,10298.718000000000,
4.212407000993360,0.05444383540040910,5.315914463572490,0.0556,4.263,10305.437000000000,
4.212294654429900,0.05416780980883920,5.3231898359754500,0.0556,4.263,10312.171000000000,
4.212531369703390,0.058287509019051500,5.3366831638368200,0.055,4.263,10318.89,
4.212467211339920,0.0568128622493814,5.341026790764090,0.0556,4.263,10325.609000000000,
4.212379298514910,0.055611821172751800,5.347310493276530,0.0556,4.263,10332.328000000000,
4.212304277522710,0.05399433299460230,5.350152173486800,0.0556,4.263,10339.046000000000,
4.212336372047350,0.05473531804962610,5.367761951442020,0.055,4.263,10345.796000000000,
4.2125252461489700,0.054515302011728700,5.385101155528190,0.055,4.263,10352.546000000000,
4.212395665963170,0.054752182528357300,5.388999518569750,0.055,4.263,10359.25,
4.212616432498,0.057487910089553800,5.4098995563701600,0.0556,4.263,10365.953000000000,
4.212466125316820,0.05474175768848760,5.421695796182150,0.055,4.263,10372.671000000000,
4.212546446255680,0.055181910676130400,5.423605817001680,0.055,4.263,10379.375,
4.212387463877950,0.05413595964148970,5.416504421708650,0.055,4.263,10386.078000000000,
4.2124292836863600,0.05536050831949380,5.424802094421720,0.055,4.263,10392.781000000000,
4.212518772038840,0.05581568910410970,5.441987431871380,0.055,4.263,10399.484000000000,
4.212507781552930,0.05470756974206180,5.475320979231390,0.055,4.263,10406.187000000000,
4.212517518961180,0.05620186582383440,5.4774876385880300,0.055,4.263,10412.906000000000,
4.2125980504502800,0.05516894459599340,5.489373126714920,0.055,4.263,10419.625,
4.2125932143396900,0.05422752707521340,5.4943292196726600,0.055,4.263,10426.328000000000,
4.212507702412180,0.05561757518236210,5.518942463695910,0.055,4.263,10433.046000000000,
4.212576080430900,0.05543831601107590,5.53265623392569,0.055,4.263,10439.796000000000,
4.212682823243430,0.05491290327883840,5.55780976253084,0.055,4.263,10446.515,
4.2125838403162400,0.054258976387049200,5.547428103286140,0.055,4.263,10453.234000000000,
4.212496496574690,0.055052820584290000,5.548412676701150,0.055,4.263,10459.937000000000,
4.21262632783387,0.05433831468266790,5.551207916023570,0.055,4.263,10466.671000000000,
4.212527790421650,0.05392902868348910,5.584648798712720,0.055,4.263,10473.406000000000,
4.212707738621790,0.054610280121506400,5.585657738011390,0.055,4.263,10480.125,
4.212732200674970,0.0555505054155162,5.5824948149973800,0.055,4.263,10486.828000000000,
4.212738390550070,0.05403631523788750,5.5994922434928100,0.055,4.263,10493.546000000000,
4.212786970769750,0.05509000538523820,5.601068687023330,0.055,4.263,10500.296000000000,
4.212615223768880,0.05408693241458690,5.620441541832130,0.055,4.263,10507.015,
4.212813690330630,0.05418950230548720,5.642117045637510,0.0545,4.263,10513.734000000000,
4.2130066024066500,0.05559039064313090,5.634700994690530,0.0545,4.263,10520.453000000000,
4.212704729619710,0.055496549429317100,5.660884008663830,0.0545,4.263,10527.187000000000,
4.212723596571040,0.05400414394921290,5.656669731033350,0.055,4.263,10533.921000000000,
4.212776393577520,0.05692933569755480,5.659318096697180,0.0545,4.263,10540.656000000000,
4.212555089724450,0.054736178936511700,5.655876128627250,0.0545,4.263,10547.359000000000,
4.2128514759212300,0.053333050801055500,5.681599719470070,0.0545,4.263,10554.062000000000,
4.2128654656455700,0.05524238804230830,5.694422977255720,0.0545,4.263,10560.765,
4.212820847352000,0.0536074698284601,5.689107621528790,0.0545,4.263,10567.468000000000,
4.212806838814920,0.053877383496180100,5.696366728404060,0.0545,4.263,10574.171000000000,
4.212659215900720,0.05703727534326220,5.715490957344350,0.055,4.263,10580.875,
4.212989449682350,0.054876927764567800,5.731555555525660,0.0545,4.263,10587.562000000000,
4.212937746008260,0.0525760694642229,5.7582835489508900,0.0545,4.263,10594.265,
4.212782807240140,0.05389416970107370,5.747428095148530,0.0545,4.263,10600.968000000000,
4.2130033351171200,0.055445446867092600,5.764132010311540,0.0545,4.263,10607.671000000000,
4.213139792629690,0.056980471926449500,5.774759120863360,0.0545,4.263,10614.375,
4.213092124830010,0.053317392282897300,5.792357426876920,0.0545,4.263,10621.062000000000,
4.212907701121810,0.05294500178566530,5.79422467681602,0.0545,4.263,10627.796000000000,
4.21289714482532,0.05270549342140620,5.786092162636410,0.0539,4.263,10634.515,
4.213004454750530,0.05473665928155990,5.803174935311360,0.0545,4.263,10641.218000000000,
4.2128677711578300,0.05323350105061250,5.804623150368270,0.0545,4.263,10647.921000000000,
4.213096177065500,0.05437531366293780,5.834401297772990,0.0539,4.263,10654.625,
4.2128993905280600,0.05189618883231010,5.82203953837908,0.0539,4.263,10661.328000000000,
4.2132900395457100,0.053714038322285900,5.84962320106061,0.0539,4.263,10668.031000000000,
4.212873258252570,0.05243345445804950,5.868765114621910,0.0539,4.263,10674.718000000000,
4.213212971416300,0.05487761930646770,5.873162674392510,0.0539,4.263,10681.421000000000,
4.212827443069520,0.055337272665304900,5.889161828514850,0.0539,4.263,10688.125,
4.213190753197650,0.05242621035215870,5.8894145945220800,0.0545,4.263,10694.843000000000,
4.213086369982900,0.05292108070195270,5.894934442262860,0.0539,4.263,10701.531000000000,
4.213176062897160,0.054914006684138000,5.924404960422320,0.0539,4.263,10708.234000000000,
4.212846778349250,0.05685222922148280,5.934440762722430,0.0539,4.263,10714.953000000000,
4.213287689565260,0.054857966272110600,5.945905414885210,0.0539,4.263,10721.656000000000,
4.213077861468950,0.0522967029023775,5.956150420582310,0.0539,4.263,10728.359000000000,
4.213145774902040,0.05283770599831420,5.960278753674290,0.0539,4.263,10735.046000000000,
4.213263831752990,0.05309185565438030,5.979296237994560,0.0539,4.263,10741.75,
4.213008395438300,0.05302775023720040,5.976949373505920,0.0539,4.263,10748.453000000000,
4.213300350328080,0.056388684335467300,5.98124841160653,0.0539,4.263,10755.156000000000,
4.213111507515640,0.05413047243031510,5.992669373246880,0.0539,4.263,10761.875,
4.213258183431110,0.05349136021305680,5.997974634896000,0.0539,4.263,10768.578000000000,
4.2133612975466200,0.05230268915501830,5.992545296847610,0.0539,4.263,10775.265,
4.213144872997030,0.05393235662320590,6.003212105201230,0.0534,4.263,10781.968000000000,
4.213328109096360,0.05480304292035620,6.021727942391740,0.0539,4.263,10788.687000000000,
4.213529827441600,0.0537833044206848,6.020959680755150,0.0539,4.263,10795.39,
4.213449372336020,0.0537357258588279,6.026994046971750,0.0539,4.263,10802.078000000000,
3.486189216310420,0.0014165909486330600,5.99014233448439,-0.0006,0.002,0.0,
3.746592135437910,1.4890569689379100,5.9925280590812600,1.4995,4.618,2.594000000000000,
3.7754376470108900,1.4904257656260700,5.991340242003630,1.4995,4.669,8.922000000000000,
3.7948436066581600,1.491527146696220,6.003554458008490,1.4995,4.694,15.234000000000000,
3.811691165065910,1.4914253370757200,6.026728624897190,1.4995,4.707,21.516000000000000,
3.826772557265430,1.4926173566920200,6.03867248581197,1.4995,4.719,27.797000000000000,
3.840721815825640,1.4924865663540900,6.0480079127430800,1.4995,4.732,34.125,
3.8541950377956200,1.492478048787210,6.047619227446100,1.4995,4.745,40.438,
3.866966071469440,1.49100478096467,6.056981683825000,1.4995,4.757,46.719,
3.8784961257817600,1.490559341418840,6.058078071543090,1.4995,4.77,53.0,
3.8896242404746100,1.4893562488189000,6.065722606822130,1.4995,4.783,59.266000000000000,
3.900672297262910,1.4916962879066100,6.073167739947170,1.4995,4.796,65.547,
3.9109936669939400,1.491437284121400,6.092384323850220,1.4995,4.796,71.828,
3.9204910060130900,1.4897114107924500,6.111105341010750,1.4995,4.808,78.078,
3.9298040199251200,1.4926724463810500,6.122417677213570,1.4995,4.821,84.375,
3.938368188118080,1.4897043993015600,6.137558492264290,1.4995,4.834,90.60900000000000,
3.946541796005000,1.4910355772397300,6.14138401521438,1.4995,4.834,96.85900000000000,
3.9539107152514500,1.4896584499649500,6.166515271216450,1.4995,4.846,103.10900000000000,
3.9611459588767300,1.4917153879253700,6.192166180925710,1.4995,4.859,109.35900000000000,
3.9675020356906700,1.491474858585370,6.201889988503180,1.4995,4.859,115.60900000000000,
3.973777613923780,1.4906540145494500,6.238739774555820,1.4995,4.872,121.844,
3.979264789751040,1.4909480722759300,6.253421042155970,1.4995,4.872,128.078,
3.984455695377650,1.4925086597797000,6.259260633910520,1.4995,4.872,134.328,
3.9890820253143500,1.4908910418869600,6.2844957232092700,1.4995,4.884,140.563,
3.993331360506620,1.4915930822985000,6.315890693441860,1.4995,4.884,146.813,
3.9971878671977500,1.4922169040974900,6.336323565370710,1.4995,4.884,153.063,
4.000424327053800,1.491094526162050,6.354674832506570,1.4995,4.897,159.344,
4.003799400294710,1.4922798206396500,6.374075768427730,1.4995,4.897,166.0,
4.006755116569680,1.4912161999780200,6.409402934961420,1.4995,4.897,172.406,
4.009486655066320,1.4903529871536300,6.441685388804720,1.4995,4.897,178.781,
4.011769951109400,1.4915745019303000,6.455485092020480,1.4995,4.91,185.14100000000000,
4.014139944048370,1.491584398540430,6.482501951185900,1.4995,4.91,191.547,
4.016134832478770,1.4916148598507700,6.500629965477050,1.4995,4.91,197.953,
4.018021190053990,1.4928108295543100,6.525860034417730,1.4995,4.91,204.328,
4.019903390356870,1.4914021718058100,6.560213436337050,1.4995,4.91,210.734,
4.021677956241270,1.490671880801470,6.571319219597460,1.4995,4.91,217.141,
4.023511256984590,1.4925836651857100,6.595935956563690,1.4995,4.91,223.5,
4.025041964577230,1.4929523315672300,6.622888858689870,1.4995,4.91,229.922,
4.026786418065370,1.4943144350434700,6.641400690424950,1.4995,4.91,236.313,
4.02801358143727,1.4906648493738700,6.654942694603140,1.4995,4.91,242.688,
4.029821284050290,1.492881709433650,6.638789694585110,1.4995,4.91,249.094,
4.031201162074060,1.4920259631852700,6.5360649072300700,1.4995,4.922,255.5,
4.032682838062910,1.4919442656177100,6.428157211382980,1.4995,4.922,261.859,
4.034280712069430,1.4911674336596100,6.327682260040420,1.4995,4.922,268.281,
4.035981492736930,1.491309141658670,6.208359498975300,1.4995,4.922,274.656,
4.037583141224640,1.492703828930190,6.150739086430530,1.4995,4.922,280.984,
4.039208982409130,1.4906307377956900,6.1108513408778400,1.4995,4.922,287.406,
4.041145604152470,1.4903223416953100,6.046707951318760,1.4995,4.922,293.797,
4.042808815165830,1.4922950293668000,5.9940507538560800,1.4995,4.922,300.313,
4.0445283650099600,1.4914363664364900,5.923990968570320,1.4995,4.922,306.656,
4.046156750221320,1.490866184210430,5.916649095554150,1.4995,4.935,313.016,
4.0480377968946800,1.4914031210886800,5.887980576004400,1.4995,4.935,319.391,
4.04979800226957,1.4907842290111600,5.8356790797370800,1.4995,4.935,325.797,
4.051767569185180,1.4909927306552000,5.791445273062090,1.4995,4.935,332.141,
4.053527157614810,1.4926078420464400,5.739167896834690,1.4995,4.935,338.484,
4.05511264645939,1.4912866497092900,5.717169269156410,1.4995,4.935,344.844,
4.0572098273185700,1.4925204868216200,5.6667611520835700,1.4995,4.948,351.188,
4.059071131795140,1.4912599684910200,5.636714015056380,1.4995,4.935,357.563,
4.060785846769480,1.4914253674996800,5.6000547438292000,1.4995,4.948,363.875,
4.062693045489930,1.4907056744118100,5.569979011390560,1.4995,4.948,370.281,
4.064464847631420,1.4900011045923800,5.529579728435220,1.4995,4.948,376.719,
4.066414345924290,1.4903942977942300,5.510572752616820,1.4995,4.948,383.031,
4.068048231203550,1.491711584456930,5.4292958181480600,1.4995,4.948,389.406,
4.070135087035090,1.4912708660711400,5.416311577098890,1.4995,4.948,395.797,
4.071646109249630,1.4909983969144600,5.392622433968860,1.4995,4.96,402.141,
4.0735733674889100,1.490523835739080,5.34110317025168,1.4995,4.96,408.547,
4.075498709551130,1.4914232178793000,5.343666575004450,1.4995,4.96,414.938,
4.077333078842810,1.4916561962060000,5.30964858534112,1.4995,4.96,421.281,
4.079189321940030,1.4922414590423200,5.270720130714820,1.4995,4.96,427.656,
4.080928006398240,1.4906714646203100,5.332285445048150,1.4995,4.96,434.047,
4.082576244666470,1.4908744419120800,5.441103171085560,1.4995,4.96,440.391,
4.084291796101890,1.4901601053328800,5.53741296529629,1.4995,4.96,446.766,
4.085775538754230,1.4925482349529500,5.622853318041260,1.4995,4.973,453.156,
4.087270670470980,1.4905463618116200,5.6553563053910300,1.4995,4.973,459.5,
4.088869398363130,1.4924906467599400,5.705603450719730,1.4995,4.973,465.875,
4.090029831385670,1.492002357255320,5.737605494519670,1.4995,4.973,472.266,
4.091518319857270,1.4919469367025700,5.786691477671420,1.4995,4.973,478.578,
4.092635882764130,1.4925161054005200,5.841514488545850,1.4995,4.973,484.969,
4.093988815087620,1.4923252957064500,5.888441831723100,1.4995,4.973,491.344,
4.095415283393900,1.4940743027092800,5.914291109255540,1.4995,4.973,497.703,
4.096472125903690,1.491324230646020,5.934831000036710,1.4995,4.973,504.109,
4.097675716545360,1.4916850089568500,5.969362256326310,1.4995,4.973,510.516,
4.098857172602290,1.4922464141323800,6.010801148413170,1.4995,4.986,516.828,
4.0996880593630900,1.4928118100334100,6.042102100639420,1.4995,4.986,523.203,
4.100919743506620,1.492030341620050,6.04524568706571,1.4995,4.986,529.594,
4.101951892766340,1.4920472197658900,6.06187713314377,1.4995,4.986,535.891,
4.102987364747760,1.4922838978293800,6.101857530745420,1.4995,4.986,542.203,
4.103883604637970,1.492146093529520,6.137254122026660,1.4995,4.986,548.516,
4.104840308510170,1.490648067866630,6.163789595421810,1.4995,4.986,554.891,
4.105670620661010,1.4934636001016700,6.1991112245300000,1.4995,4.986,561.266,
4.106581534868610,1.4922211814883800,6.206383381174560,1.4995,4.986,567.609,
4.10753093195291,1.4919703547248600,6.209024019338900,1.4995,4.986,573.922,
4.108296964886880,1.4901611840311900,6.230997054188290,1.4995,4.986,580.297,
4.109314535480590,1.4924096170585600,6.266802065206870,1.4995,4.986,586.688,
4.110238951324970,1.4926409424374600,6.290070459158100,1.4995,4.986,593.0,
4.111097393571150,1.4922307940852900,6.314012501913240,1.4995,4.986,599.313,
4.1119032429610200,1.49160353373279,6.321441190687970,1.4995,4.986,605.688,
4.11261292298787,1.4919833189447700,6.353952226778010,1.4995,4.986,612.047,
4.113500491958920,1.4930612706568600,6.378453170490180,1.4995,4.986,618.375,
4.113970510428330,1.4921129166624200,6.393795629126900,1.4995,4.986,624.75,
4.114911620958400,1.4912969927668800,6.401647858242450,1.4995,4.986,631.125,
4.1157492198484100,1.490678127876230,6.435955203873010,1.4995,4.998,637.469,
4.11627293525911,1.491860305653590,6.467365923502500,1.4995,4.998,643.781,
4.117120638643180,1.4924957639467300,6.498978928504230,1.4995,4.998,650.141,
4.117804387696190,1.4903185288440200,6.532280944822640,1.4995,4.998,656.531,
4.118512455449840,1.491096738041390,6.553421374284100,1.4995,4.998,662.844,
4.1192106215000500,1.4899177094453900,6.5611459223889800,1.4995,4.998,669.172,
4.119574503897200,1.4909885449326800,6.591515626514670,1.4995,4.998,675.516,
4.120358004508360,1.491474504456110,6.5972279303997500,1.4995,4.998,681.891,
4.121079822351340,1.4923882937031800,6.612373707630470,1.4995,4.998,688.219,
4.121639627507360,1.492132321571770,6.643102961581830,1.4995,4.998,694.531,
4.122604165655790,1.4919553623544400,6.664462928290240,1.4995,4.998,700.906,
4.1230615918958700,1.4912498714521900,6.694657538691250,1.4995,4.998,707.281,
4.123664335360780,1.4914701507298400,6.721052676702060,1.4995,4.998,713.609,
4.124562648752160,1.4911545038943600,6.745448605186120,1.4995,4.998,719.938,
4.124835533671110,1.4922411026880400,6.7668478432592100,1.4995,4.998,726.313,
4.125570599898050,1.4918152536414000,6.781616740546490,1.4995,4.998,732.703,
4.126266394457710,1.4922695793094900,6.812978270883230,1.4995,4.998,739.016,
4.12681530311579,1.4915085600819500,6.838164215339910,1.4995,4.998,745.391,
4.127606675946880,1.4902804811263700,6.859242287375300,1.4995,4.998,751.75,
4.127993915675780,1.4907054561457000,6.881135109010710,1.4984,4.998,758.094,
4.128359618225160,1.4888592528434700,6.8916181178748500,1.4978,4.998,764.438,
4.12874847614843,1.4890925283589600,6.901134861765590,1.4967,4.998,770.75,
4.1293110874631500,1.4882723986836000,6.93394616448234,1.4957,4.998,777.156,
4.129735765154830,1.4872117019696900,6.959924650522980,1.4946,4.998,783.547,
4.130291876530320,1.4866603331132000,6.998582337993620,1.494,4.998,789.859,
4.130613398164350,1.4851124593952000,7.026466640704520,1.4935,4.998,796.219,
4.131126340913410,1.4840924771361500,7.03886109524487,1.4929,4.998,802.609,
4.131547775175750,1.4846699229344300,7.0536624051527800,1.4924,4.998,808.922,
4.131895304609000,1.4836730473133800,7.081253495100660,1.4918,4.998,815.234,
4.132391631042260,1.4834916656414200,7.089533135011870,1.4913,4.998,821.609,
4.133004818942100,1.4833307676208000,7.1039690028244200,1.4907,4.998,828.0,
4.133330470856490,1.4836045366010200,7.128549912106800,1.4902,4.998,834.313,
4.133611221524610,1.481139683707560,7.156760524183890,1.4897,4.998,840.625,
4.134221760057550,1.480986623132930,7.185144469242280,1.4891,4.998,847.0,
4.134637995780320,1.4794585220700600,7.212910422129820,1.4886,4.998,853.406,
4.1351090103350300,1.4797867532689400,7.240870914193880,1.488,4.998,859.719,
4.135615690073380,1.4803478372666700,7.263699512118760,1.4875,5.011,866.031,
4.135871445365150,1.478666230783250,7.273561443586960,1.4864,4.998,872.422,
4.136495240658560,1.4774075543057700,7.2996811707061400,1.4858,4.998,878.813,
4.13687182748876,1.4784642285902200,7.3195472367550200,1.4853,4.998,885.125,
4.1372923109180000,1.4776453018048800,7.343053046558640,1.4853,4.998,891.438,
4.137751448830290,1.4753327367981800,7.373992221136430,1.4848,4.998,897.844,
4.138297230107140,1.4760148259476500,7.403968965139580,1.4842,4.998,904.234,
4.138613075564360,1.4764324067329400,7.39319248129013,1.4842,4.998,910.547,
4.13895628399319,1.478228550247630,7.402336242819730,1.4831,4.998,916.922,
4.139891212782010,1.4767718644743200,7.452358645550090,1.4831,4.998,923.313,
4.140050172471610,1.4755636294086900,7.488269354018840,1.4826,4.998,929.625,
4.1405925118056300,1.4733303521841600,7.478826508960990,1.482,4.998,935.969,
4.141064902289270,1.474595768926290,7.518111621546910,1.4809,4.998,942.344,
4.141228536829690,1.471594836896940,7.531112882726880,1.4804,4.998,948.734,
4.142019404412920,1.4725176850320000,7.536597471265660,1.4793,4.998,955.047,
4.142406365000670,1.4710406708716800,7.549421208790160,1.4793,4.998,961.422,
4.142707689963460,1.4688620062027500,7.562106760082780,1.4782,4.998,967.797,
4.142990177532270,1.470109219688120,7.580705545221510,1.4777,4.998,974.109,
4.143496536375500,1.4692186014813000,7.599536920388150,1.4766,4.998,980.453,
4.143967593143700,1.4691183070018600,7.617553925213410,1.476,4.998,986.828,
4.14433219495336,1.4671281474570200,7.654790822963310,1.4749,4.998,993.219,
4.144877926810490,1.4659064871824900,7.648640432600010,1.4744,4.998,999.531,
4.145256905124340,1.4656128423263200,7.637014661570580,1.4738,4.998,1005.844,
4.145648693505490,1.4647701247704400,7.696942040588040,1.4733,4.998,1012.156,
4.146142027713960,1.4649987584751500,7.717329589886070,1.4722,4.998,1018.531,
4.146604531186010,1.4629917310330400,7.7511524023201400,1.4711,4.998,1024.922,
4.146931808731580,1.4636169335398200,7.7575287371601500,1.4706,4.998,1031.266,
4.147413818836390,1.4622424661315000,7.765998469514470,1.47,4.998,1037.625,
4.147921806441870,1.4612692121235300,7.783961963172430,1.4695,4.998,1044.016,
4.148282092427150,1.4626383068512700,7.789710466158630,1.4684,4.998,1050.313,
4.148627120004810,1.4606621988386700,7.802488305248030,1.4679,4.998,1056.625,
4.14914471659792,1.4600863866477800,7.831671198563100,1.4668,4.998,1062.953,
4.14950856646058,1.4581199034143000,7.836249885858430,1.4668,4.998,1069.344,
4.149955742114630,1.4574765709018800,7.856784412421300,1.4662,4.998,1075.734,
4.150549944305160,1.4558904801138500,7.855400702619220,1.4651,4.998,1082.047,
